0.104,0.0068359,-0.0625,-0.16309,-0.27002,-0.21924,0.046875,0.64746,0.68994,0.396,0.44336,0.44336,0.44336,0.44336,0.44336,0.44336,0.44336,0.44336,0.44336,0.44336,0.49463,0.47705,0.47656,0.48193,0.48486,0.48145,0.47803,0.4751,0.479,0.48975,0.53418,0.51904,0.44043,0.44092,0.67432,0.8335,0.84326,0.91797,0.95508,0.91455,0.90625,0.93115,0.9209,0.90918,0.92822
0.71777,0.74463,0.74023,0.84619,0.78516,0.64648,0.80664,1.335,1.229,0.95605,0.98877,0.98877,0.98877,0.98877,0.98877,0.98877,0.98877,0.98877,0.98877,0.98877,-0.86377,-0.88672,-0.87305,-0.87061,-0.87549,-0.87158,-0.88135,-0.87793,-0.88281,-0.88672,-0.89355,-0.87744,-0.78906,-0.63281,-0.64355,-0.73047,-0.64258,-0.53125,-0.39404,-0.41309,-0.38428,-0.31787,-0.33887,-0.34961,-0.32813
-0.023438,0.017578,0.040527,0.0048828,-0.030273,-0.037598,-0.071289,-0.065918,-0.085938,-0.14502,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.13916,-0.062988,-0.06543,-0.076172,-0.074707,-0.061523,-0.069824,-0.060059,-0.066406,-0.066406,-0.061523,-0.077148,-0.081055,0,-0.0073242,0.052734,0.071289,-0.00097656,-0.068359,-0.035156,-0.0078125,-0.05957,-0.057617,-0.055664,-0.052734,-0.063477
0.92725,0.92725,0.92725,0.92725,0.92725,0.92725,0.92725,0.92725,0.92725,0.92725,0.46924,0.45508,0.45605,0.45508,0.47412,0.49854,0.46436,0.43359,0.45313,0.48779,0.48145,0.46973,0.46338,0.45459,0.46533,0.47656,0.46045,0.46191,0.4751,0.4668,0.48242,0.41797,0.46094,0.62402,0.61084,0.77686,0.82129,0.84863,0.88086,0.94873,0.94385,0.92822,0.8999,0.90967,0.91211
-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,-0.31494,0.94092,0.91504,0.83301,0.80127,0.83887,0.90527,0.88965,0.88916,0.86719,0.84131,0.875,0.87061,0.87939,0.88232,0.87549,0.87744,0.86816,0.87012,0.8833,0.87744,0.8916,0.64795,0.82178,0.61279,0.79346,0.69434,0.62598,0.60498,0.51807,0.4751,0.37158,0.38379,0.38721,0.36426,0.35938
-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.059082,-0.09668,-0.084473,-0.087891,-0.087891,-0.090332,-0.098633,-0.1123,-0.089355,-0.090332,-0.089355,-0.11084,-0.094238,-0.098145,-0.097168,-0.09375,-0.097168,-0.10059,-0.1001,-0.104,-0.098145,-0.10156,-0.044434,-0.13135,-0.013672,-0.038086,-0.06543,-0.085938,-0.081543,-0.14795,-0.11084,-0.19531,-0.17383,-0.14404,-0.12939,-0.13086
7,-23,17,7,-6,-6,-10,1,8,-15,9,9,9,9,9,9,9,9,9,9,9,1,-6,-15,8,-6,7,-2,-4,8,-2,-2,-19,11,-1,-2,-6,0,-4,-7,4,-3,-2,3,0
-5,-7,-6,6,-6,11,-21,-19,9,-29,2,2,2,2,2,2,2,2,2,2,2,0,-4,-5,3,-3,1,1,1,2,-2,10,-65,-15,-8,1,-2,0,-4,-11,6,-2,-3,0,1
2,-9,-5,5,-2,3,-8,-7,11,-13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-3,-1,1,-3,-1,-1,-1,1,0,5,-28,-12,-11,-1,-2,-2,-2,-9,2,-2,-1,-2,-1
-2,9,10,-2,-12,-6,8,-1,20,-2,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-1,-6,9,-3,-4,-1,-3,-1,3,-3,-2,-6,-5,1,0,-1,0,-2,-5,1,0,0,-1,-1
-5,48,16,-1,-29,-16,7,9,23,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5,-4,10,-5,1,2,-4,-4,3,-3,-2,1,-2,2,0,0,0,-1,-3,0,0,-3,-1,-1
-4,13,5,2,-19,-12,18,2,7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-12,-7,4,-5,14,1,-8,-5,13,-3,-1,3,-2,0,1,-1,-2,-3,-3,-1,0,-1,-2,0
-12,-1,13,7,-19,4,26,16,-11,-20,4,4,4,4,4,4,4,4,4,4,4,-2,-6,7,-17,23,2,4,-5,9,-2,-1,-2,-6,-7,3,1,-1,-1,-3,0,-1,0,-1,-3
10,-11,17,15,11,6,1,37,4,20,16,16,16,16,16,16,16,16,16,16,16,0,1,1,-13,-2,11,5,-16,13,-3,0,-9,-5,-9,0,-3,-2,0,-3,0,-2,0,-4,-1
0,0,0,0,0,0,0,0,0,0,-9,-1,9,10,10,-3,-13,-4,4,-3,-15,6,2,7,-9,-2,-19,-2,42,-1,8,51,-5,-3,-5,6,-5,13,0,-2,-2,-2,1,2,-3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-12,8,5,11,24,18,-11,-30,13,-9,-17,5,16,-5,-17,3,-11,-6,32,-4,0,12,-4,0,-1,16,-1,16,1,-2,1,-2,-1,-1,-3
0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,16,-3,-5,12,-11,-11,-6,11,-7,-4,0,-10,-3,6,-5,-5,5,-2,-2,1,8,-2,6,-1,-2,-1,-1,-3,-1,-2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-2,5,4,-6,13,-3,-2,13,4,-2,-6,3,-5,7,2,-10,0,-2,-5,-15,2,0,-2,-1,0,0,0,-4,-1,-2,0,-2,-2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,5,9,-2,-9,12,-8,2,-2,22,1,-6,1,1,14,0,-9,-4,2,-7,-23,30,-4,1,-1,-4,-1,-1,-8,-3,-6,-2,-3,-4,0
0,0,0,0,0,0,0,0,0,0,-7,4,6,-7,-11,6,-3,9,-1,2,-1,-3,-5,2,-1,-1,-1,-4,10,13,-6,13,-2,0,2,-9,-2,-2,-3,-1,-4,-2,-2,-3,-3
2,2,2,2,2,2,2,2,2,2,-3,11,15,-18,-15,11,12,8,4,3,-10,-1,-2,0,-23,3,8,-6,9,1,-6,-5,-8,-17,-4,-14,-3,-1,-4,-2,-5,-3,2,1,-7
0,0,0,0,0,0,0,0,0,0,9,2,3,-25,-20,2,7,-4,16,7,-19,18,16,4,-15,-6,-4,-4,17,-10,2,-17,-4,-12,-6,3,1,-9,5,4,-1,-1,-8,17,-14
-4.5,-12.938,-16.563,-15.125,-9.5,9.9375,29.438,37.813,1.0625,8.75,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,0.75,2.0625,-2.5,-1.5625,-1.625,-1.375,0.1875,2.125,-1.0625,0.75,5.9375,26.563,7.4375,51.25,-27.063,13.063,13.688,1.3125,-7.625,-27.813,-2.4375,-2.75,-16.75,-2.4375,-1.5625
-4.5,-12.938,-16.563,-15.125,-9.5,9.9375,29.438,37.813,1.0625,8.75,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,0.75,2.0625,-2.5,-1.5625,-1.625,-1.375,0.1875,2.125,-1.0625,0.75,5.9375,26.563,7.4375,51.25,-27.063,13.063,13.688,1.3125,-7.625,-27.813,-2.4375,-2.75,-16.75,-2.4375,-1.5625
-4.5,-12.938,-16.563,-15.125,-9.5,9.9375,29.438,37.813,1.0625,8.75,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,0.75,2.0625,-2.5,-1.5625,-1.625,-1.375,0.1875,2.125,-1.0625,0.75,5.9375,26.563,7.4375,51.25,-27.063,13.063,13.688,1.3125,-7.625,-27.813,-2.4375,-2.75,-16.75,-2.4375,-1.5625
1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,6.25,2.375,0.9375,4.5,4,1.0625,-0.9375,0,-0.125,-2.5,-2.625,-1.0625,-2,-0.8125,0.625,0.25,-0.1875,-1.125,0.1875,-2.8125,-15.375,-0.4375,4.25,-0.375,14.375,13.313,10.688,10.813,23.438,32.313,29.813,16.25,12.188,11.438,9.8125
1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,6.25,2.375,0.9375,4.5,4,1.0625,-0.9375,0,-0.125,-2.5,-2.625,-1.0625,-2,-0.8125,0.625,0.25,-0.1875,-1.125,0.1875,-2.8125,-15.375,-0.4375,4.25,-0.375,14.375,13.313,10.688,10.813,23.438,32.313,29.813,16.25,12.188,11.438,9.8125
