0.29639,0.24121,0.10645,-0.13428,-0.31787,-0.25098,-0.14941,-0.11475,-0.3374,-0.45898,-0.49756,-0.47412,-0.54932,-0.59229,-0.604,-0.61182,-0.57471,-0.58447,-0.56934,-0.59814,-0.66211,-0.70654,-0.68359,-0.66943,-0.62646,-0.62256,-0.62598,-0.625,-0.61084,-0.62256,-0.63965,-0.62109,-0.61084,-0.53125,-0.40918,-0.32471,-0.29492,-0.080566,0.17334,0.46191,0.71094,0.88232,0.96436,0.88672,0.91406
0.78906,0.79395,0.88574,0.80908,0.90039,0.77832,0.82568,0.78467,0.90332,0.90186,0.92871,0.90039,0.80713,0.83398,0.8291,0.80029,0.82617,0.78711,0.75244,0.70801,0.72607,0.73486,0.7998,0.7876,0.7793,0.78223,0.77783,0.78516,0.78662,0.76904,0.76025,0.77246,0.77588,0.73291,0.6665,0.67871,0.66553,0.89648,0.87354,1.0449,1.0464,0.79395,0.67529,0.67139,0.44287
0.33984,0.36084,0.2373,0.054688,0.12646,0.12158,0.067383,-0.1001,-0.19873,-0.077148,-0.023926,0.0092773,0.0019531,0.060547,0.01709,-0.0019531,-0.040039,-0.083496,0.01709,0.11133,0.21924,0.14697,0.065918,0.047852,0.099121,0.10254,0.095215,0.099121,0.10449,0.081055,0.09082,0.092773,0.095215,0.12109,0.15039,0.17041,0.12842,0.21484,0.32178,0.14355,0.12988,0.0024414,-0.16943,-0.099121,-0.17676
0.88135,0.90332,0.94141,0.93164,0.9292,0.9126,0.91113,0.92139,0.90625,0.91309,0.91113,0.91455,0.91553,0.91602,0.91357,0.92188,0.92236,0.92188,0.92236,0.91748,0.91113,0.92383,0.91064,0.91504,0.91357,0.91943,0.91602,0.91406,0.9126,0.91748,0.91846,0.91357,0.9165,0.92334,0.92383,0.9126,0.9292,0.93213,0.91943,0.93213,0.93896,0.93213,0.91992,0.91553,0.92334
-0.33057,-0.36719,-0.34619,-0.30908,-0.3252,-0.34277,-0.35498,-0.36719,-0.33301,-0.36377,-0.34521,-0.36475,-0.35645,-0.34912,-0.35986,-0.34668,-0.34082,-0.3291,-0.34277,-0.32666,-0.3457,-0.36865,-0.37061,-0.36084,-0.33545,-0.33105,-0.32715,-0.33252,-0.33496,-0.34326,-0.34912,-0.33838,-0.34521,-0.33154,-0.32715,-0.32617,-0.32715,-0.32178,-0.34717,-0.34521,-0.34033,-0.31641,-0.31055,-0.31592,-0.31982
-0.046875,-0.041504,-0.089844,-0.084473,-0.057129,-0.056641,-0.052734,-0.091309,-0.082031,-0.066895,-0.05957,-0.061523,-0.063477,-0.079102,-0.072754,-0.072266,-0.066895,-0.080566,-0.073242,-0.070313,-0.066406,-0.078613,-0.078125,-0.081055,-0.08252,-0.080566,-0.082031,-0.081055,-0.085938,-0.081543,-0.077148,-0.085449,-0.071777,-0.077637,-0.075684,-0.068848,-0.071289,-0.081543,-0.083496,-0.083008,-0.081055,-0.084961,-0.066895,-0.065918,-0.065918
6,-4,2,-3,-17,0,-1,-4,-15,-1,-2,11,-7,7,-5,-2,17,-3,8,15,-6,-9,-6,3,0,8,-6,2,11,4,-4,7,3,1,-1,-6,-1,-1,0,-7,-1,10,15,-7,-1
1,-3,1,-3,-1,-14,0,-16,-6,1,0,-2,-7,1,0,-6,1,-2,5,17,-7,-8,-3,-3,0,3,-4,1,-1,5,-1,-2,2,1,0,-2,1,0,-1,-2,3,3,0,-3,-2
-4,-4,-4,-8,4,-5,-3,-15,-6,-2,9,-1,-8,2,20,-5,3,2,-3,7,-5,-3,-1,-9,0,0,-1,-1,-2,1,-1,-1,2,-1,-2,0,11,-2,2,-3,3,2,2,-1,-1
-1,-2,-3,-3,0,4,-1,-8,-15,6,7,3,-8,-2,35,3,6,2,-3,2,-4,0,-2,-5,0,1,-1,0,-2,-1,0,-4,-1,0,-2,1,27,-4,-2,-3,1,0,-1,-2,-5
-1,-2,-4,-4,-2,1,-3,-1,-2,-2,1,-2,-5,-2,4,6,3,-6,-1,2,1,-2,-4,-2,-2,-3,-2,2,-1,1,0,-6,0,0,0,2,6,-4,1,-1,0,1,-1,-2,-3
