-0.1377,-0.1416,-0.1377,-0.14844,-0.14404,-0.14209,-0.14014,-0.15527,-0.12402,-0.12012,0.11816,0.11328,0.15186,0.11719,0.20605,0.20752,0.15283,0.14258,0.063477,-0.17578,-0.14453,-0.11865,-0.079102,-0.081543,-0.063477,-0.066895,-0.067871,-0.064941,-0.0625,-0.068359,-0.078125,-0.056152,-0.058105,-0.04834,-0.034668,-0.038086,-0.023438,0.048828,0.023926,0.080078,-0.17334,0.41602,0.16748,0.063965,-0.033691
-3,-4,-1,0,2,1,0,3,-2,-8,-1,-1,0,-1,-3,3,0,0,-3,-3,0,2,-5,-6,-5,-6,4,-4,-3,0,2,1,-1,-1,3,-1,5,2,1,-3,-2,0,0,3,-2
-2,-2,1,-1,-2,1,0,-1,-2,-4,0,0,-3,0,-5,3,2,0,-2,0,-3,1,-1,-3,-5,-5,1,0,-1,0,-1,-1,-2,0,-2,-1,1,0,-2,-1,0,-5,0,1,-2
-1,1,0,0,-1,-2,-1,-1,-1,-1,-1,0,-1,1,0,0,-2,-1,-1,-1,-1,1,0,-2,0,0,-1,-1,0,-1,-1,1,-1,-2,0,-3,-1,-1,0,-1,0,-1,-3,-2,0
0,-2,-1,0,-2,0,-2,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-2,0,0,0,-2,0,0,0,-3,1,0,-2,-1,-2,1,-2,-1,-1,0,-1,0,-1,2,1,1
-3,0,-1,-1,-1,-2,-1,1,-1,-1,-1,-2,-1,-1,0,0,-3,-1,0,-1,0,0,0,-1,-1,-1,0,1,-2,0,1,-3,-1,-1,-1,-2,-2,-2,0,-1,0,1,-1,-2,-2
-2,-1,-3,1,-1,-2,0,0,-2,-1,-2,-2,-2,1,1,1,-1,-1,2,-2,0,0,-1,-1,-4,-2,1,1,-1,0,-2,-2,1,-1,-1,0,0,-1,0,0,-1,1,0,-1,0
4,6,-27,1,4,-3,-1,-9,2,0,-7,-1,-7,6,1,-2,-2,-4,5,-9,-6,-5,1,7,-15,0,6,10,-3,2,-5,-8,7,-3,-5,-2,-2,-1,-1,-5,1,1,0,-2,-3
0,-1,-5,0,1,-1,0,-1,2,-1,-2,-1,0,0,1,3,-3,-1,1,-2,-2,-1,0,2,-6,-1,1,2,-3,1,0,-2,0,1,-1,-1,1,-2,0,-1,0,2,1,0,-2
0,0,1,1,0,-2,0,-5,0,0,-10,0,-4,-1,-3,4,0,29,16,-6,-11,-90,-34,-28,8,7,-15,11,9,-16,-18,17,15,-52,25,9,-7,-20,4,-5,-8,-7,-1,-6,3
-2,2,-1,0,-1,-2,-1,-4,0,8,-26,5,10,-15,0,1,0,-51,47,27,-7,-7,-18,-3,6,-8,-6,5,-1,0,-8,-1,-7,-16,-12,-1,-9,-11,6,-7,-7,-4,-4,1,-1
-2,-1,-1,-3,-2,-1,-1,-7,0,7,-20,1,11,-17,-5,-2,-2,1,48,28,-7,0,-8,5,0,-5,0,1,4,-6,-3,-1,-6,-8,-5,-2,-4,-3,3,-6,-4,-1,-2,2,-2
-1,-1,-1,-1,0,-1,-2,-4,-1,11,-1,-19,-3,-1,-8,-4,-10,2,27,5,2,6,-8,15,4,0,-10,-9,2,-3,-3,-1,-2,-4,-2,-1,-1,-3,1,-3,-2,0,-4,0,-3
0,-1,-1,-1,0,-2,-2,-3,-1,0,2,2,-4,5,-15,-11,-2,-4,4,-10,-1,6,-3,4,0,1,-5,-3,0,-4,-4,0,-3,-2,-1,-1,-1,-2,1,-2,-3,-1,-3,0,-1
0,0,-3,-1,-1,-1,-1,0,0,2,-4,11,-7,-4,-9,5,2,-11,-5,-8,-10,4,-5,1,2,0,-6,-2,0,-3,-5,-2,-5,-7,1,-1,-2,-2,1,-3,0,-1,-2,-2,-2
-4,-1,0,-1,-4,-1,-3,-11,11,4,2,-13,7,-9,-20,-6,-20,-13,-4,-12,-15,-3,-6,4,4,-1,-14,3,-6,-3,-2,-6,-4,-9,3,0,-5,-1,-3,0,-5,-7,-6,-7,-1
-2,-1,1,1,-4,-4,-2,-3,20,1,2,-7,7,-3,-1,11,-7,-40,4,-36,-21,-63,11,10,14,7,-15,5,-30,-21,1,-14,2,-27,9,0,-14,-13,-1,0,-2,-8,-5,-7,3
0,-0.5625,0.3125,1,0.75,0.125,-0.5,0.0625,0.4375,2.5,2.5,-6.3125,-8.625,-5.3125,-0.8125,-1.1875,-0.75,5.5,10.75,10.375,4.5,1.625,-0.5625,-1.25,-1.9375,-5.0625,-4.875,-3.9375,-1.5,-0.125,-0.5,0,1.375,0.25,-0.125,-0.25,-0.875,-0.125,7.625,11.938,6.5,1.75,0.25,0,-1.25
0,-0.5625,0.3125,1,0.75,0.125,-0.5,0.0625,0.4375,2.5,2.5,-6.3125,-8.625,-5.3125,-0.8125,-1.1875,-0.75,5.5,10.75,10.375,4.5,1.625,-0.5625,-1.25,-1.9375,-5.0625,-4.875,-3.9375,-1.5,-0.125,-0.5,0,1.375,0.25,-0.125,-0.25,-0.875,-0.125,7.625,11.938,6.5,1.75,0.25,0,-1.25
0,-0.5625,0.3125,1,0.75,0.125,-0.5,0.0625,0.4375,2.5,2.5,-6.3125,-8.625,-5.3125,-0.8125,-1.1875,-0.75,5.5,10.75,10.375,4.5,1.625,-0.5625,-1.25,-1.9375,-5.0625,-4.875,-3.9375,-1.5,-0.125,-0.5,0,1.375,0.25,-0.125,-0.25,-0.875,-0.125,7.625,11.938,6.5,1.75,0.25,0,-1.25
-0.625,0.625,-2.75,2.1875,0.875,0.4375,1.5625,-2.25,0.125,-30.813,12.625,-17.063,-37.75,-24.188,29.875,19.313,20.063,22.813,17.063,-8.3125,58.063,-14.75,16.25,0.3125,-4.1875,-0.125,0.5625,-4.0625,-1,-0.5625,-0.9375,3.1875,2,-1.75,-2,-5.875,-12.125,-30.25,-33.875,-22.063,-2.6875,7.5625,-35.813,30.25,-35.938
-0.625,0.625,-2.75,2.1875,0.875,0.4375,1.5625,-2.25,0.125,-30.813,12.625,-17.063,-37.75,-24.188,29.875,19.313,20.063,22.813,17.063,-8.3125,58.063,-14.75,16.25,0.3125,-4.1875,-0.125,0.5625,-4.0625,-1,-0.5625,-0.9375,3.1875,2,-1.75,-2,-5.875,-12.125,-30.25,-33.875,-22.063,-2.6875,7.5625,-35.813,30.25,-35.938
-0.625,0.625,-2.75,2.1875,0.875,0.4375,1.5625,-2.25,0.125,-30.813,12.625,-17.063,-37.75,-24.188,29.875,19.313,20.063,22.813,17.063,-8.3125,58.063,-14.75,16.25,0.3125,-4.1875,-0.125,0.5625,-4.0625,-1,-0.5625,-0.9375,3.1875,2,-1.75,-2,-5.875,-12.125,-30.25,-33.875,-22.063,-2.6875,7.5625,-35.813,30.25,-35.938
2.3954,2.399,2.4016,2.4027,2.4024,2.4023,2.3999,2.3992,2.4012,2.4033,2.4007,2.3861,2.3592,2.3424,2.364,2.4146,2.451,2.4817,2.5043,2.5107,2.5003,2.4753,2.4424,2.4268,2.4205,2.4228,2.4307,2.4404,2.448,2.4483,2.4438,2.4333,2.4257,2.4232,2.4215,2.4225,2.4241,2.4237,2.4286,2.4398,2.4451,2.4351,2.422,2.4033,2.3889
3.1009,3.0993,3.0994,3.0999,3.1006,3.1011,3.1014,3.1009,3.0997,3.0996,3.1019,3.1017,3.0984,3.091,3.0914,3.0989,3.1082,3.1183,3.1237,3.1243,3.1193,3.1127,3.105,3.104,3.1062,3.1106,3.114,3.1177,3.1202,3.1198,3.1175,3.1124,3.1105,3.108,3.1074,3.1081,3.1081,3.1075,3.1097,3.1105,3.1045,3.0942,3.0876,3.081,3.0795
3.9489,3.9475,3.9461,3.9475,3.9503,3.9522,3.956,3.957,3.9575,3.9593,3.9682,3.9811,3.9959,3.9971,3.9736,3.9188,3.8767,3.8497,3.8424,3.859,3.8838,3.915,3.9538,3.9718,3.9769,3.9679,3.9528,3.9335,3.9201,3.92,3.9251,3.9379,3.9483,3.9548,3.9571,3.9569,3.9553,3.9543,3.9599,3.9685,3.9828,4.0014,4.0155,4.0397,4.0549
8.0605,8.0578,8.0527,8.0508,8.0498,8.0503,8.0497,8.047,7.9416,7.7612,7.4415,7.3128,7.1982,7.1261,7.1817,7.2682,7.3574,7.4598,7.5178,7.5515,7.6842,7.6471,7.6495,7.6423,7.6352,7.6262,7.6184,7.6152,7.6102,7.605,7.605,7.6067,7.6074,7.606,7.6019,7.5904,7.5678,7.4875,7.4254,7.3169,7.2819,7.3554,7.3831,7.5475,7.8011
3.2055,3.2043,3.2042,3.2035,3.2038,3.207,3.2081,3.2103,3.2422,3.3765,3.7642,4.1727,4.6138,5.0393,5.4738,5.6907,5.8125,5.8919,5.9,5.8313,5.8051,5.8006,5.7646,5.7366,5.7378,5.7515,5.7604,5.7607,5.7564,5.7582,5.767,5.7717,5.776,5.7769,5.7785,5.7775,5.768,5.6944,5.6032,5.2685,4.9147,4.394,3.9956,3.7016,3.435
9.728,9.731,9.7339,9.7375,9.7396,9.7416,9.7442,9.749,9.8518,0.043384,0.40739,0.61151,0.76774,0.9042,1.0962,1.249,1.3891,1.5262,1.5896,1.6443,1.5694,1.5301,1.5095,1.4934,1.4744,1.4476,1.4376,1.434,1.4312,1.4244,1.4204,1.4157,1.4113,1.4101,1.4085,1.4065,1.3936,1.3355,1.2756,1.1246,0.98167,0.75345,0.58384,0.37349,0.068921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895,0.91895
-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426,-0.36426
-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254,-0.010254
0.89014,0.89404,0.89453,0.89111,0.89014,0.89453,0.88672,0.89209,0.89551,0.89893,0.87744,0.87256,0.89063,0.90039,0.89941,1.0747,1.2031,0.76758,0.31738,0.054688,-0.21582,-0.25928,-0.34424,-0.4585,-0.46289,-0.51465,-0.61035,-0.4292,-0.46094,-0.54346,-0.49219,-0.49902,-0.47803,-0.46973,-0.47754,-0.49414,-0.48438,-0.4834,-0.48682,-0.47607,-0.47412,-0.46094,-0.44678,-0.35205,-0.28027
0.41455,0.41016,0.41357,0.41992,0.41846,0.41357,0.42139,0.41162,0.40479,0.41406,0.43701,0.42627,0.41748,0.40869,0.4165,0.56934,0.80908,1.2446,0.93359,0.67334,0.73926,0.729,0.7373,0.69971,0.69824,0.5332,0.77686,0.60449,0.9292,0.9126,0.90479,0.84912,0.87354,0.90918,0.84619,0.86328,0.89355,0.8623,0.87109,0.87793,0.84814,0.90918,0.86279,0.90332,0.80469
-0.1333,-0.12988,-0.13184,-0.12891,-0.13281,-0.12793,-0.12793,-0.12939,-0.13721,-0.13477,-0.11914,-0.11768,-0.13525,-0.1416,-0.1416,-0.16406,0.024902,0.13135,0.18115,0.1875,0.22217,0.28223,0.21289,0.083984,0.10742,-0.084961,-0.21924,-0.12061,-0.089844,-0.048828,-0.010254,-0.024414,-0.025879,-0.01709,-0.038086,-0.026367,-0.017578,-0.026367,-0.031738,-0.023438,-0.029785,-0.0092773,-0.0068359,0.010742,0.040039
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16
